id,lat,lon,name,type,operator,route_ref,network,wheelchair,shelter,bench,bus,tram,subway,light_rail
node/6916488277,37.7478431,-122.4944403,Quintara Street & 36th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488278,37.74789,-122.4933756,Quintara Street & 35th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488279,37.747901,-122.493117,Quintara Street & 35th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488280,37.7476,-122.4975236,39th Avenue & Quintara Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488281,37.7476984,-122.4976527,Quintara Street & 39th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488282,37.745928,-122.4954067,Rivera Street & 37th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488283,37.7459642,-122.497409,39th Avenue & Rivera Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488284,37.7460963,-122.4974183,39th Avenue & Rivera Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495985,37.7476145,-122.4995521,Quintara Street & 41st Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495986,37.7476037,-122.4997965,Quintara Street & 41st Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495987,37.7475213,-122.5016647,Quintara Street & 43rd Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495988,37.7474609,-122.5030298,Quintara Street & 44th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495989,37.7455037,-122.5050198,Rivera Street & 46th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495990,37.7454279,-122.5067387,Rivera Street & 48th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495991,37.7472855,-122.5070027,Quintara Street & 48th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495992,37.746989,-122.4738403,17th Avenue & Rivera Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495993,37.7467738,-122.4738253,17th Avenue & Rivera Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495994,37.7451226,-122.4737101,17th Avenue & Santiago Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495995,37.7450195,-122.473536,Santiago Street & 17th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495996,37.7450521,-122.4703747,14th Avenue & Santiago Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495997,37.7451619,-122.4705219,Santiago Street & 14th Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495998,37.7434227,-122.4702411,14th Avenue & Taraval Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916495999,37.7431776,-122.4702262,14th Avenue & Taraval Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916496000,37.7416594,-122.4701286,14th Avenue & Ulloa Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916496001,37.7415344,-122.4701209,14th Avenue & Ulloa Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631141,37.7112649,-122.4039155,Leland Avenue & Bayshore Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631142,37.7119851,-122.4057649,Leland Avenue & Alpha Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631143,37.7124944,-122.4074736,Rutland Street & Leland Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631144,37.7113674,-122.4079771,Rutland Street & Visitacion Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631145,37.7101121,-122.4085346,Rutland Street & Sunnydale Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631146,37.7106532,-122.4115127,Sunnydale Avenue & Schwerin Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631147,37.7110912,-122.4130761,Sunnydale Avenue & Garrison Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631148,37.711698,-122.4152385,Sunnydale Avenue & Sawyer Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631149,37.7133619,-122.4143375,Sawyer Street & Visitacion Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631150,37.7149825,-122.4135311,Raymond Avenue & Sawyer Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631151,37.7143647,-122.4112573,Raymond Avenue & Elliot Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631152,37.7138008,-122.409138,Raymond Avenue & Delta Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631153,37.7132999,-122.4073334,Raymond Avenue & Rutland Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631154,37.7140033,-122.4067452,Rutland Street & Arleta Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631155,37.7153573,-122.4061626,Rutland Street & Campbell Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631156,37.7166322,-122.4057289,Tioga Avenue & Rutland Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631157,37.7172864,-122.4077055,Delta Street & Tioga Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631158,37.7178077,-122.4072237,Wilde Avenue & Delta Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631159,37.717265,-122.4052406,Wilde Avenue & Rutland Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631160,37.7168801,-122.4040312,356 Wilde Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631161,37.7162615,-122.4024359,Wilde Avenue & Goettingen Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631162,37.7164937,-122.4004313,Wilde Avenue & Girard Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631163,37.7110293,-122.3966189,Blanken Avenue & Gillette Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631164,37.7112318,-122.3974721,Blanken Avenue & Nueva Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631165,37.7116422,-122.3992064,Blanken Avenue & Peninsula Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631166,37.7120503,-122.400927,Blanken Avenue & Tunnel Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631167,37.7120019,-122.4007089,Blanken Avenue & Tunnel Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631168,37.7115872,-122.3989754,Blanken Avenue & Peninsula Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631169,37.7111821,-122.3972624,Blanken Avenue & Nueva Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631170,37.7109778,-122.3964006,Blanken Avenue & Gillette Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631171,37.7112808,-122.3933372,Executive Park Boulevard & Thomas Mellon Circle,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631172,37.7089529,-122.3941266,Alana Way & Executive Park Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916631173,37.7124408,-122.4028417,Arleta Avenue & San Bruno Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,yes,,,yes,,,
node/6916631174,37.7123973,-122.402868,Arleta Avenue & San Bruno Avenue,bus_stop,San Francisco Municipal Transportation Agency,,Muni,yes,,,yes,,,
node/6916660247,37.7285429,-122.4285447,Silver Avenue & Lisbon Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660248,37.7285422,-122.4289036,Silver Avenue & Lisbon Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660249,37.7286496,-122.4258794,Silver Avenue & Congdon Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660250,37.728638,-122.4261032,Silver Avenue & Congdon Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660251,37.7288157,-122.4227849,Silver Avenue & Gambier Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660252,37.7288282,-122.4225539,Silver Avenue & Gambier Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660253,37.7290919,-122.4190765,Silver Avenue & Cambridge Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660254,37.7290656,-122.4193719,Silver Avenue & Cambridge Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660255,37.7289036,-122.4162905,Silver Avenue & Princeton Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660256,37.7289679,-122.4160737,Silver Avenue & Princeton Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660257,37.7298253,-122.4134903,Silver Avenue & Dartmouth Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660258,37.729975,-122.413099,Silver Avenue & Dartmouth Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660259,37.7310337,-122.4102542,Silver Avenue & Holyoke Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660260,37.73083,-122.4108575,Silver Avenue & Boylston Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660261,37.7314048,-122.4090318,Silver Avenue & Merrill Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660262,37.7314638,-122.4088374,Silver Avenue & Merrill Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660263,37.7323495,-122.4059413,Silver Avenue & San Bruno Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660264,37.7323862,-122.4058215,Silver Avenue & San Bruno Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660265,37.7332429,-122.4042008,Silver Avenue & Charter Oak Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660266,37.7331348,-122.4043777,Silver Avenue & Bayshore Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660268,37.7362778,-122.3989128,Silver Avenue & Revere Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660269,37.736375,-122.3987118,Silver Avenue & Revere Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660270,37.735372,-122.4007905,Silver Avenue & Topeka Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660273,37.7342945,-122.4025061,Silver Avenue & Augusta Street,public_transport:stop_position,San Francisco Municipal Transportation Agency,16395,Muni,,,,yes,,,
node/6916660274,37.734837,-122.4016315,Silver Avenue & Santa Fe Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660276,37.7332691,-122.3832947,Whitney Young Circle & Progress Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660277,37.7333163,-122.3830617,Whitney Young Circle & Progress Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916660278,37.7332554,-122.3847213,Newcomb Avenue & La Salle Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710035,37.7833267,-122.464465,6th Avenue & Clement Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710036,37.7830742,-122.4644469,6th Avenue & Clement Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710037,37.7806955,-122.4642753,6th Avenue & Geary Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710038,37.7808334,-122.4642853,6th Avenue & Geary Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710039,37.7769476,-122.4640049,6th Avenue & Balboa Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710040,37.7771174,-122.4640172,6th Avenue & Balboa Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710041,37.7735367,-122.4659078,8th Avenue & Fulton Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710042,37.7737145,-122.4659205,8th Avenue & Fulton Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710043,37.7707583,-122.4661309,California Academy of Sciences,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SFRP,,,,yes,,,
node/6916710044,37.765668,-122.466446,9th Avenue & Lincoln Way,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710045,37.7658008,-122.4664553,9th Avenue & Lincoln Way,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710046,37.7349611,-122.4403196,Bosworth Street & Elk Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710047,37.7411513,-122.4458851,O'Shaughnessy Boulevard & Del Vale Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710048,37.7451413,-122.4513231,O'Shaughnessy Boulevard & Portola Drive,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710049,37.7443364,-122.4506411,100 O'Shaughnessy Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916710050,37.7368425,-122.4430685,O'Shaughnessy Boulevard & Malta Drive,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
